File,jury verdict,nonjury trial,plea of guilty,sever,suppress,sufficient,instructions,coerce,ineffective counsel,double jeopardy,speedy,coercion,youth,incapac,resentenc,juror,mental
2005_05820.htm.txt,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_05821.htm.txt,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05822.htm.txt,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05874.htm.txt,,,,,,,,,,,,,,,,,
2005_05875.htm.txt,,,,,,,,,,,,,,,,,
2005_05876.htm.txt,,,,,,,,,,,,,,,,,
2005_05878.htm.txt,,,,,,,,,,,,,,,,,
2005_05917.htm.txt,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05918.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_05919.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_05920.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_05921.htm.txt,,,,,,,,,,,,,,,,,
2005_05922.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_05923.htm.txt,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05924.htm.txt,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05925.htm.txt,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_05926.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05927.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_05928.htm.txt,,,,,,,,,,,,,,,,,
2005_05929.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_05930.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05931.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05932.htm.txt,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05933.htm.txt,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_05934.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_05935.htm.txt,,,,,,,,,,,,,,,,,
2005_05936.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2005_05937.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05938.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_05939.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_05940.htm.txt,,,,,,,,,,,,,,,,,
2005_05941.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_05982.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_05994.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06038.htm.txt,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2005_06039.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06040.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06041.htm.txt,,,,,,,,,,,,,,,,,
2005_06042.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06043.htm.txt,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06044.htm.txt,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06045.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06046.htm.txt,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005_06047.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06048.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06049.htm.txt,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_06050.htm.txt,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06051.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06052.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06053.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06054.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06055.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06056.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06057.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06088.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06090.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_06092.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06125.htm.txt,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06126.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06127.htm.txt,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06128.htm.txt,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06129.htm.txt,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06130.htm.txt,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2005_06131.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06132.htm.txt,,,,,,,,,,,,,,,,,
2005_06133.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06134.htm.txt,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06135.htm.txt,,,,,,,,,,,,,,,,,
2005_06136.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2005_06137.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_06179.htm.txt,,,,,,,,,,,,,,,,,
2005_06185.htm.txt,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06201.htm.txt,,,,,,,,,,,,,,,,,
2005_06227.htm.txt,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06228.htm.txt,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2005_06229.htm.txt,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06230.htm.txt,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06231.htm.txt,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06232.htm.txt,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06233.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06234.htm.txt,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005_06235.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06236.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06237.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06238.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06239.htm.txt,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06240.htm.txt,,,,,,,,,,,,,,,,,
2005_06241.htm.txt,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06242.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06243.htm.txt,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06244.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06245.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06246.htm.txt,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_06247.htm.txt,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06248.htm.txt,,,,,,,,,,,,,,,,,
2005_06276.htm.txt,,,,,,,,,,,,,,,,,
2005_06277.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06278.htm.txt,,,,,,,,,,,,,,,,,
2005_06279.htm.txt,,,,,,,,,,,,,,,,,
2005_06286.htm.txt,,,,,,,,,,,,,,,,,
2005_06306.htm.txt,,,,,,,,,,,,,,,,,
2005_06307.htm.txt,,,,,,,,,,,,,,,,,
2005_06327.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06328.htm.txt,,,,,,,,,,,,,,,,,
2005_06329.htm.txt,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06330.htm.txt,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06331.htm.txt,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06332.htm.txt,,,,,,,,,,,,,,,,,
2005_06333.htm.txt,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06334.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06335.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06336.htm.txt,1,0,0,,,,,,,,,,,,,,
2005_06337.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06338.htm.txt,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06339.htm.txt,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06340.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005_06341.htm.txt,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06342.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06343.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06344.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06345.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06346.htm.txt,,,,,,,,,,,,,,,,,
2005_06347.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06348.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06349.htm.txt,0,1,0,,,,,,,,,,,,,,
2005_06350.htm.txt,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06370.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06371.htm.txt,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06372.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06385.htm.txt,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06386.htm.txt,,,,,,,,,,,,,,,,,
2005_06434.htm.txt,,,,,,,,,,,,,,,,,
2005_06435.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06436.htm.txt,,,,,,,,,,,,,,,,,
2005_06437.htm.txt,1,0,0,,,,,,,,,,,,,,
2005_06438.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_06439.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06440.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06441.htm.txt,1,0,0,,,,,,,,,,,,,,
2005_06456.htm.txt,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2005_06462.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06463.htm.txt,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_06520.htm.txt,,,,,,,,,,,,,,,,,
2005_06521.htm.txt,,,,,,,,,,,,,,,,,
2005_06522.htm.txt,,,,,,,,,,,,,,,,,
2005_06523.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06524.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06525.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06526.htm.txt,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06527.htm.txt,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2005_06528.htm.txt,,,,,,,,,,,,,,,,,
2005_06529.htm.txt,,,,,,,,,,,,,,,,,
2005_06530.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06536.htm.txt,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06537.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2005_06552.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_06558.htm.txt,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2005_06589.htm.txt,,,,,,,,,,,,,,,,,
2005_06606.htm.txt,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06607.htm.txt,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06608.htm.txt,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2005_06609.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06610.htm.txt,,,,,,,,,,,,,,,,,
2005_06611.htm.txt,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_06612.htm.txt,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06613.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06614.htm.txt,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06615.htm.txt,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06616.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06617.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06618.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06619.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06620.htm.txt,,,,,,,,,,,,,,,,,
2005_06622.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06624.htm.txt,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_06630.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06631.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06684.htm.txt,,,,,,,,,,,,,,,,,
2005_06685.htm.txt,1,0,0,,,,,,,,,,,,,,
2005_06686.htm.txt,,,,,,,,,,,,,,,,,
2005_06687.htm.txt,,,,,,,,,,,,,,,,,
2005_06688.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06689.htm.txt,,,,,,,,,,,,,,,,,
2005_06690.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2005_06691.htm.txt,,,,,,,,,,,,,,,,,
2005_06692.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06693.htm.txt,,,,,,,,,,,,,,,,,
2005_06694.htm.txt,,,,,,,,,,,,,,,,,
2005_06698.htm.txt,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06699.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06700.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06701.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06702.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06729.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06731.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_06742.htm.txt,,,,,,,,,,,,,,,,,
2005_06744.htm.txt,,,,,,,,,,,,,,,,,
2005_06746.htm.txt,,,,,,,,,,,,,,,,,
2005_06748.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06750.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06751.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06753.htm.txt,,,,,,,,,,,,,,,,,
2005_06754.htm.txt,,,,,,,,,,,,,,,,,
2005_06755.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06808.htm.txt,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_06809.htm.txt,,,,,,,,,,,,,,,,,
2005_06810.htm.txt,,,,,,,,,,,,,,,,,
2005_06811.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06812.htm.txt,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06813.htm.txt,1,0,0,,,,,,,,,,,,,,
2005_06814.htm.txt,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06815.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06816.htm.txt,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_06817.htm.txt,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06818.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06819.htm.txt,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_06820.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06821.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06852.htm.txt,,,,,,,,,,,,,,,,,
2005_06853.htm.txt,,,,,,,,,,,,,,,,,
2005_06854.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06856.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06858.htm.txt,,,,,,,,,,,,,,,,,
2005_06861.htm.txt,,,,,,,,,,,,,,,,,
2005_06863.htm.txt,,,,,,,,,,,,,,,,,
2005_06864.htm.txt,,,,,,,,,,,,,,,,,
2005_06866.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06869.htm.txt,,,,,,,,,,,,,,,,,
2005_06870.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06873.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06876.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06878.htm.txt,,,,,,,,,,,,,,,,,
2005_06879.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06880.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06881.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06882.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06941.htm.txt,,,,,,,,,,,,,,,,,
2005_06942.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005_06943.htm.txt,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06944.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06945.htm.txt,,,,,,,,,,,,,,,,,
2005_06946.htm.txt,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06947.htm.txt,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06948.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005_06949.htm.txt,,,,,,,,,,,,,,,,,
2005_06950.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06951.htm.txt,,,,,,,,,,,,,,,,,
2005_06952.htm.txt,,,,,,,,,,,,,,,,,
2005_06953.htm.txt,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06954.htm.txt,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06955.htm.txt,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06956.htm.txt,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06957.htm.txt,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06958.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06959.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06960.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06961.htm.txt,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06962.htm.txt,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06963.htm.txt,,,,,,,,,,,,,,,,,
2005_06964.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06965.htm.txt,0,0,1,,,,,,,,,,,,,,
2005_06966.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_06967.htm.txt,,,,,,,,,,,,,,,,,
2005_06995.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005_06996.htm.txt,,,,,,,,,,,,,,,,,
