,File,jury verdict,nonjury trial,plea of guilty,sever,suppress,sufficient,instructions,coerce,ineffective counsel,double jeopardy,speedy,coercion,youth,incapac,resentenc,juror,mental
11169,2007_07735.htm.txt,,,,,,,,,,,,,,,,,
11170,2007_07736.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11171,2007_07737.htm.txt,,,,,,,,,,,,,,,,,
11172,2007_07744.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11173,2007_07746.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11174,2007_07747.htm.txt,,,,,,,,,,,,,,,,,
11175,2007_07748.htm.txt,,,,,,,,,,,,,,,,,
11176,2007_07751.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177,2007_07752.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11178,2007_07753.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11179,2007_07755.htm.txt,,,,,,,,,,,,,,,,,
11180,2007_07766.htm.txt,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11181,2007_07773.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11182,2007_07774.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11183,2007_07775.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11184,2007_07776.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11185,2007_07777.htm.txt,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11186,2007_07853.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11187,2007_07854.htm.txt,,,,,,,,,,,,,,,,,
11188,2007_07855.htm.txt,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11189,2007_07856.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11190,2007_07857.htm.txt,,,,,,,,,,,,,,,,,
11191,2007_07858.htm.txt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11192,2007_07859.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11193,2007_07860.htm.txt,,,,,,,,,,,,,,,,,
11194,2007_07861.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11195,2007_07862.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11196,2007_07863.htm.txt,,,,,,,,,,,,,,,,,
11197,2007_07864.htm.txt,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11198,2007_07865.htm.txt,1.0,0.0,0.0,,,,,,,,,,,,,,
11199,2007_07866.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11200,2007_07867.htm.txt,,,,,,,,,,,,,,,,,
11201,2007_07868.htm.txt,,,,,,,,,,,,,,,,,
11202,2007_07869.htm.txt,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,2007_07870.htm.txt,,,,,,,,,,,,,,,,,
11204,2007_07871.htm.txt,,,,,,,,,,,,,,,,,
11205,2007_07872.htm.txt,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11206,2007_07873.htm.txt,1.0,0.0,0.0,,,,,,,,,,,,,,
11207,2007_07877.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11208,2007_07878.htm.txt,,,,,,,,,,,,,,,,,
11209,2007_07879.htm.txt,,,,,,,,,,,,,,,,,
11210,2007_07881.htm.txt,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11211,2007_07882.htm.txt,,,,,,,,,,,,,,,,,
11212,2007_07883.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11213,2007_07886.htm.txt,,,,,,,,,,,,,,,,,
11214,2007_07887.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11215,2007_07893.htm.txt,,,,,,,,,,,,,,,,,
11216,2007_07894.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11217,2007_07900.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11218,2007_07903.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11219,2007_07915.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11220,2007_07918.htm.txt,,,,,,,,,,,,,,,,,
11221,2007_07920.htm.txt,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
11222,2007_07921.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11223,2007_07922.htm.txt,,,,,,,,,,,,,,,,,
11224,2007_07942.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225,2007_07943.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11226,2007_07987.htm.txt,,,,,,,,,,,,,,,,,
11227,2007_07990.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,2007_07994.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11229,2007_07997.htm.txt,,,,,,,,,,,,,,,,,
11230,2007_07999.htm.txt,,,,,,,,,,,,,,,,,
11231,2007_08003.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11232,2007_08009.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11233,2007_08014.htm.txt,,,,,,,,,,,,,,,,,
11234,2007_08020.htm.txt,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11235,2007_08050.htm.txt,,,,,,,,,,,,,,,,,
11236,2007_08051.htm.txt,,,,,,,,,,,,,,,,,
11237,2007_08052.htm.txt,,,,,,,,,,,,,,,,,
11238,2007_08084.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11239,2007_08085.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11240,2007_08086.htm.txt,1.0,0.0,0.0,,,,,,,,,,,,,,
11241,2007_08087.htm.txt,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11242,2007_08088.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11243,2007_08089.htm.txt,,,,,,,,,,,,,,,,,
11244,2007_08090.htm.txt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11245,2007_08091.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11246,2007_08092.htm.txt,1.0,0.0,0.0,,,,,,,,,,,,,,
11247,2007_08093.htm.txt,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11248,2007_08094.htm.txt,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11249,2007_08095.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11250,2007_08096.htm.txt,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11251,2007_08097.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,2007_08098.htm.txt,0.0,1.0,0.0,,,,,,,,,,,,,,
11253,2007_08099.htm.txt,,,,,,,,,,,,,,,,,
11254,2007_08102.htm.txt,,,,,,,,,,,,,,,,,
11255,2007_08103.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11256,2007_08109.htm.txt,,,,,,,,,,,,,,,,,
11257,2007_08113.htm.txt,,,,,,,,,,,,,,,,,
11258,2007_08121.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11259,2007_08123.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11260,2007_08124.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11261,2007_08125.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11262,2007_08126.htm.txt,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11263,2007_08127.htm.txt,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11264,2007_08128.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11265,2007_08129.htm.txt,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11266,2007_08130.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11267,2007_08131.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11268,2007_08132.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11269,2007_08133.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11270,2007_08134.htm.txt,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11271,2007_08135.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11272,2007_08136.htm.txt,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11273,2007_08137.htm.txt,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,2007_08138.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11275,2007_08139.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11276,2007_08140.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11277,2007_08141.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11278,2007_08142.htm.txt,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11279,2007_08143.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11280,2007_08145.htm.txt,,,,,,,,,,,,,,,,,
11281,2007_08205.htm.txt,,,,,,,,,,,,,,,,,
11282,2007_08243.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11283,2007_08244.htm.txt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11284,2007_08245.htm.txt,,,,,,,,,,,,,,,,,
11285,2007_08246.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11286,2007_08247.htm.txt,,,,,,,,,,,,,,,,,
11287,2007_08248.htm.txt,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11288,2007_08249.htm.txt,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11289,2007_08250.htm.txt,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11290,2007_08251.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11291,2007_08252.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11292,2007_08253.htm.txt,,,,,,,,,,,,,,,,,
11293,2007_08254.htm.txt,,,,,,,,,,,,,,,,,
11294,2007_08255.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11295,2007_08256.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11296,2007_08257.htm.txt,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11297,2007_08258.htm.txt,,,,,,,,,,,,,,,,,
11298,2007_08259.htm.txt,,,,,,,,,,,,,,,,,
11299,2007_08260.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11300,2007_08261.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11301,2007_08262.htm.txt,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11302,2007_08263.htm.txt,,,,,,,,,,,,,,,,,
11303,2007_08264.htm.txt,,,,,,,,,,,,,,,,,
11304,2007_08265.htm.txt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11305,2007_08268.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306,2007_08270.htm.txt,,,,,,,,,,,,,,,,,
11307,2007_08271.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11308,2007_08281.htm.txt,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11309,2007_08282.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11310,2007_08283.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11311,2007_08286.htm.txt,,,,,,,,,,,,,,,,,
11312,2007_08289.htm.txt,,,,,,,,,,,,,,,,,
11313,2007_08292.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11314,2007_08306.htm.txt,,,,,,,,,,,,,,,,,
11315,2007_08307.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11316,2007_08308.htm.txt,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11317,2007_08309.htm.txt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11318,2007_08310.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11319,2007_08311.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11320,2007_08312.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11321,2007_08313.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11322,2007_08314.htm.txt,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11323,2007_08315.htm.txt,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11324,2007_08316.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11325,2007_08317.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11326,2007_08318.htm.txt,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11327,2007_08319.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11328,2007_08320.htm.txt,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11329,2007_08352.htm.txt,,,,,,,,,,,,,,,,,
11330,2007_08357.htm.txt,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11331,2007_08360.htm.txt,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11332,2007_08362.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11333,2007_08364.htm.txt,,,,,,,,,,,,,,,,,
11334,2007_08367.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11335,2007_08374.htm.txt,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11336,2007_08380.htm.txt,,,,,,,,,,,,,,,,,
11337,2007_08383.htm.txt,,,,,,,,,,,,,,,,,
11338,2007_08387.htm.txt,,,,,,,,,,,,,,,,,
11339,2007_08430.htm.txt,,,,,,,,,,,,,,,,,
11340,2007_08468.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11341,2007_08469.htm.txt,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11342,2007_08470.htm.txt,1.0,0.0,0.0,,,,,,,,,,,,,,
11343,2007_08471.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344,2007_08472.htm.txt,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11345,2007_08473.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11346,2007_08474.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11347,2007_08475.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11348,2007_08476.htm.txt,,,,,,,,,,,,,,,,,
11349,2007_08477.htm.txt,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11350,2007_08478.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11351,2007_08479.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11352,2007_08480.htm.txt,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11353,2007_08481.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11354,2007_08482.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11355,2007_08483.htm.txt,,,,,,,,,,,,,,,,,
11356,2007_08484.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11357,2007_08485.htm.txt,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11358,2007_08487.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11359,2007_08488.htm.txt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11360,2007_08497.htm.txt,,,,,,,,,,,,,,,,,
11361,2007_08498.htm.txt,1.0,0.0,0.0,,,,,,,,,,,,,,
11362,2007_08509.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11363,2007_08535.htm.txt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11364,2007_08536.htm.txt,,,,,,,,,,,,,,,,,
11365,2007_08537.htm.txt,,,,,,,,,,,,,,,,,
11366,2007_08538.htm.txt,,,,,,,,,,,,,,,,,
11367,2007_08549.htm.txt,,,,,,,,,,,,,,,,,
11368,2007_08551.htm.txt,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11369,2007_08552.htm.txt,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11370,2007_08553.htm.txt,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11371,2007_08554.htm.txt,,,,,,,,,,,,,,,,,
11372,2007_08566.htm.txt,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11373,2007_08568.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11374,2007_08569.htm.txt,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11375,2007_08570.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11376,2007_08571.htm.txt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11377,2007_08572.htm.txt,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11378,2007_08573.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11379,2007_08574.htm.txt,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11380,2007_08575.htm.txt,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11381,2007_08582.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11382,2007_08583.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11383,2007_08584.htm.txt,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11384,2007_08585.htm.txt,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11385,2007_08586.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11386,2007_08594.htm.txt,1.0,0.0,0.0,,,,,,,,,,,,,,
11387,2007_08595.htm.txt,,,,,,,,,,,,,,,,,
11388,2007_08596.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11389,2007_08597.htm.txt,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11390,2007_08598.htm.txt,,,,,,,,,,,,,,,,,
11391,2007_08599.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11392,2007_08605.htm.txt,,,,,,,,,,,,,,,,,
11393,2007_08607.htm.txt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11394,2007_08608.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11395,2007_08609.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11396,2007_08610.htm.txt,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11397,2007_08617.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11398,2007_08618.htm.txt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11399,2007_08619.htm.txt,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11400,2007_08620.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11401,2007_08621.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11402,2007_08622.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11403,2007_08634.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11404,2007_08635.htm.txt,0.0,0.0,1.0,,,,,,,,,,,,,,
11405,2007_08636.htm.txt,,,,,,,,,,,,,,,,,
11406,2007_08643.htm.txt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
